건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
파밀리에 하늘마루,서울특별시 동작구 알마타길 6,5,2.638564470641724,3.0,291,4,0.95554351008905,1,491.0,2,,교정및군사시설,,126.92513739002814,37.51027648579096,서울특별시,동작구,대방동,알마타길,6941.0,6,
대방동신일해피트리,서울특별시 동작구 여의대방로62길 8,5,2.2126243526981333,3.0,291,4,0.95554351008905,1,92.0,1,,공동주택,,126.92740561071136,37.513670594417874,서울특별시,동작구,대방동,여의대방로62길,6900.0,8,
우정아파트,서울특별시 동작구 여의대방로62길 23,5,2.062681997038708,3.0,291,4,0.95554351008905,1,253.0,1,,공동주택,,126.92941827638025,37.514282121875375,서울특별시,동작구,대방동,여의대방로62길,6900.0,23,
,서울특별시 동작구 대방동 23-213,5,3.0722975827381505,4.0,291,4,0.95554351008905,1,613.0,2,,비건물,,126.9296,37.5043,서울특별시,동작구,대방동,,,23,213.0
,서울특별시 동작구 여의대방로36길 70,5,2.909091780986558,3.0,291,4,0.95554351008905,1,613.0,2,,교정및군사시설,,126.9298,37.5058,서울특별시,동작구,대방동,여의대방로36길,6947.0,70,
대방동현대아파트현대종합상가,서울특별시 동작구 노량진로 40,2,2.162955754919805,3.0,291,4,0.95554351008905,1,412.0,1,,공동주택,,126.93026974497498,37.51291063855821,서울특별시,동작구,대방동,노량진로,6940.0,40,
,서울특별시 동작구 대방동 23-182,5,2.9837617221722708,3.0,291,4,0.95554351008905,1,613.0,2,,비건물,,126.9309,37.5048,서울특별시,동작구,대방동,,,23,182.0
대방동현대아파트현대종합상가,서울특별시 동작구 노량진로 48,2,2.133069047580292,3.0,291,4,0.95554351008905,1,494.0,2,,공동주택,,126.93108645114506,37.51290599070057,서울특별시,동작구,대방동,노량진로,6940.0,48,
,서울특별시 동작구 여의대방로36길 78,4,2.9734798889494707,3.0,291,4,0.95554351008905,1,613.0,2,,비건물,,126.9313,37.5048,서울특별시,동작구,대방동,여의대방로36길,6947.0,78,
유한양행,서울특별시 동작구 노량진로 74,2,2.0729789693108085,3.0,291,4,0.95554351008905,1,595.0,2,,업무시설,,126.9326707655284,37.51297388044473,서울특별시,동작구,대방동,노량진로,6927.0,74,
신한토탈아파트,서울특별시 동작구 등용로14길 34,2,2.1692175529742235,3.0,291,4,0.95554351008905,1,767.0,2,,공동주택,,126.93319442493998,37.51190906198658,서울특별시,동작구,대방동,등용로14길,6932.0,34,
미성빌딩,서울특별시 동작구 등용로 41-1,5,2.8401748396999107,3.0,291,4,0.95554351008905,1,452.0,1,,단독주택,,126.93404249897226,37.50547498665442,서울특별시,동작구,대방동,등용로,6948.0,41,1.0
,서울특별시 동작구 대방동 13-143,5,2.617103897378742,3.0,291,4,0.95554351008905,1,452.0,1,,,,126.9349582099245,37.50737146846001,서울특별시,동작구,대방동,,,13,143.0
,서울특별시 서대문구 신촌로 169-6,4,2.984137526648612,3.0,1405,1,0.9391101958513776,1,195.0,1,,업무시설,,126.94482879700188,37.55708355071624,서울특별시,서대문구,대현동,신촌로,3766.0,169,6.0
,서울특별시 서대문구 이화여대길 20,5,3.072899911061712,4.0,1405,1,0.9391101958513776,1,109.0,1,,제2종근린생활시설,,126.94605093381034,37.55776087403385,서울특별시,서대문구,대현동,이화여대길,3767.0,20,
럭키대현아파트,서울특별시 서대문구 이화여대길 50-5,4,3.265704367352648,4.0,1405,1,0.9391101958513776,1,332.0,1,,판매시설,,126.94654068359856,37.55945589305005,서울특별시,서대문구,대현동,이화여대길,3764.0,50,5.0
이화인비따레오피스텔,서울특별시 서대문구 신촌로 189,5,3.016045889328992,4.0,1405,1,0.9391101958513776,1,109.0,1,,업무시설,,126.94700785774496,37.55711828185317,서울특별시,서대문구,대현동,신촌로,3767.0,189,
이화여자대학교,서울특별시 서대문구 이화여대길 52,5,3.826374968609939,4.0,1405,1,0.9391101958513776,1,1058.0,3,,교육연구시설,,126.94814956981166,37.56435774352585,서울특별시,서대문구,대현동,이화여대길,3760.0,52,
신촌럭키아파트,서울특별시 서대문구 이화여대길 50-12,5,3.2588043146160763,4.0,1405,1,0.9391101958513776,1,478.0,2,,공동주택,,126.94818888172335,37.5591625079476,서울특별시,서대문구,대현동,이화여대길,3764.0,50,12.0
핀란드타워,서울특별시 서대문구 신촌로 203,5,3.049855721950254,4.0,1405,1,0.9391101958513776,1,201.0,1,,업무시설,,126.9484561514514,37.557197288084176,서울특별시,서대문구,대현동,신촌로,3767.0,203,
마포자이2차아파트,서울특별시 마포구 서강대길 40,3,2.126702628045865,3.0,461,3,0.96692677905614,1,291.0,1,,공동주택,,126.94201831928602,37.549530880762575,서울특별시,마포구,대흥동,서강대길,4111.0,40,
대흥동태영아파트,서울특별시 마포구 독막로 266,3,1.6287157187022308,2.0,461,3,0.96692677905614,1,426.0,1,,공동주택,,126.9431805702975,37.54496353256789,서울특별시,마포구,대흥동,독막로,4153.0,266,
이대역스타힐스,서울특별시 마포구 신촌로 160,4,2.8850032935876744,3.0,461,3,0.96692677905614,1,221.0,1,,공동주택,,126.94329986491138,37.55630207176634,서울특별시,마포구,대흥동,신촌로,4104.0,160,
캠프21오피스텔,서울특별시 마포구 신촌로 162,4,2.891245334950791,3.0,461,3,0.96692677905614,1,194.0,1,,업무시설,,126.9437333324718,37.5563312968504,서울특별시,마포구,대흥동,신촌로,4104.0,162,
,서울특별시 마포구 고산16길 58,5,2.346507292669087,3.0,461,3,0.96692677905614,1,484.0,2,,,,126.94388186544435,37.551397590665,서울특별시,마포구,대흥동,고산16길,4106.0,58,
이대역 푸르지오 시티,서울특별시 마포구 신촌로 170,4,2.8972238470044505,3.0,461,3,0.96692677905614,1,195.0,1,,업무시설,,126.94434187181952,37.55633961480688,서울특별시,마포구,대흥동,신촌로,4104.0,170,
고등학교(1동),서울특별시 마포구 숭문길 99,2,2.379144857492003,3.0,461,3,0.96692677905614,1,484.0,2,,교육연구시설,,126.94507796964535,37.55156746269328,서울특별시,마포구,대흥동,숭문길,4126.0,99,
대흥주차장,서울특별시 마포구 대흥로 149,2,2.5367328002239544,3.0,461,3,0.96692677905614,1,341.0,1,,,,126.94557102051134,37.55294031825788,서울특별시,마포구,대흥동,대흥로,4106.0,149,
베스텔,서울특별시 마포구 대흥로 169,3,2.663126300638992,3.0,461,3,0.96692677905614,1,248.0,1,,제2종근린생활시설,,126.94566153869953,37.554080038770266,서울특별시,마포구,대흥동,대흥로,4106.0,169,
삼성전자 디지탈센터,서울특별시 마포구 대흥로 174,3,2.726116129148493,3.0,461,3,0.96692677905614,1,163.0,1,,업무시설,,126.94619088198807,37.55458485519856,서울특별시,마포구,대흥동,대흥로,4112.0,174,
,서울특별시 마포구 숭문길 137,2,2.520293793255048,3.0,461,3,0.96692677905614,1,341.0,1,,,,126.94653359010816,37.552651840440745,서울특별시,마포구,대흥동,숭문길,4126.0,137,
도원동삼성래미안,서울특별시 용산구 새창로 70,2,1.4857680153558663,2.0,151,5,0.9865644563765052,2,751.0,2,,공동주택,,126.95518357542188,37.53756643308855,서울특별시,용산구,도원동,새창로,4354.0,70,
마포 한화 오벨리스크,서울특별시 마포구 마포대로 33,3,1.159964159099856,2.0,492,3,1.2162119431207024,5,307.0,1,,공동주택,,126.94564547330953,37.540166560821085,서울특별시,마포구,도화동,마포대로,4167.0,33,
일진빌딩,서울특별시 마포구 마포대로 45,4,1.215712778612278,2.0,492,3,1.2162119431207024,5,137.0,1,,업무시설,,126.94637439007464,37.5404730899328,서울특별시,마포구,도화동,마포대로,4167.0,45,
도화3지구우성아파트,서울특별시 마포구 삼개로 38,5,0.9252374771100328,1.0,492,3,1.2162119431207024,5,296.0,1,,공동주택,,126.94708337148862,37.53717135859927,서울특별시,마포구,도화동,삼개로,4179.0,38,
마포트라팰리스,서울특별시 마포구 마포대로 53,4,1.3512635582886237,2.0,492,3,1.2162119431207024,5,329.0,1,,업무시설,,126.94721612947086,37.54151144044058,서울특별시,마포구,도화동,마포대로,4158.0,53,
도화3지구우성아파트,서울특별시 마포구 삼개로 35,2,0.9159988724226882,1.0,492,3,1.2162119431207024,5,410.0,1,,판매및영업시설,,126.9477535473301,37.53664436374267,서울특별시,마포구,도화동,삼개로,4179.0,35,
에비뉴 67,서울특별시 마포구 마포대로 67,4,1.4222093238072326,2.0,492,3,1.2162119431207024,5,352.0,1,,숙박시설,,126.94828912831233,37.54181068220346,서울특별시,마포구,도화동,마포대로,4157.0,67,
삼성아파트,서울특별시 마포구 도화길 28,3,1.2927835909188732,2.0,492,3,1.2162119431207024,5,392.0,1,,공동주택,,126.9493356825861,37.53995701824302,서울특별시,마포구,도화동,도화길,4170.0,28,
마스터즈타워빌딩,서울특별시 마포구 독막로 331,4,1.5804797866848352,2.0,492,3,1.2162119431207024,5,250.0,1,,업무시설,,126.94939090039377,37.54296000367796,서울특별시,마포구,도화동,독막로,4156.0,331,
도화3지구우성아파트,서울특별시 마포구 삼개로 33,5,1.028951812160768,2.0,492,3,1.2162119431207024,5,557.0,2,,공동주택,,126.94960447755136,37.53662498432365,서울특별시,마포구,도화동,삼개로,4179.0,33,
자람빌딩,서울특별시 마포구 마포대로 78,4,1.4933940085304105,2.0,492,3,1.2162119431207024,5,251.0,1,,업무시설,,126.94978325113482,37.541879797908656,서울특별시,마포구,도화동,마포대로,4168.0,78,
나눔빌딩,서울특별시 마포구 도화길 43,5,1.5055283979285898,2.0,492,3,1.2162119431207024,5,198.0,1,,업무시설,,126.95023882866454,37.54178106822478,서울특별시,마포구,도화동,도화길,4168.0,43,
현대홈타운,서울특별시 마포구 도화4길 73,3,1.295004210811679,2.0,492,3,1.2162119431207024,5,458.0,1,,공동주택,,126.9513430744532,37.53864715492598,서울특별시,마포구,도화동,도화4길,4180.0,73,
,서울특별시 마포구 새창로 11,5,1.6265764211500802,2.0,492,3,1.2162119431207024,5,0.0,1,,업무시설,,126.95135610579908,37.542498804790384,서울특별시,마포구,도화동,새창로,4168.0,11,
현대홈타운,서울특별시 마포구 새창로8길 72,2,1.2920755247298934,2.0,492,3,1.2162119431207024,5,611.0,2,,공동주택,,126.95241571232326,37.53765263073247,서울특별시,마포구,도화동,새창로8길,4180.0,72,
도화동현대아파트,서울특별시 마포구 새창로 52,4,1.453553667762221,2.0,492,3,1.2162119431207024,5,577.0,2,,공동주택,,126.95274760774538,37.53954842567712,서울특별시,마포구,도화동,새창로,4182.0,52,
롯데호텔 L7홍대,서울특별시 마포구 양화로 141,4,3.286462466067648,4.0,3010,1,1.0071006603570436,2,197.0,1,,숙박시설,,126.92162453137767,37.55570091852268,서울특별시,마포구,동교동,양화로,3995.0,141,
MERCURE 앰배서더 HOTEL 홍대,서울특별시 마포구 양화로 144,5,3.212081740733521,4.0,3010,1,1.0071006603570436,2,211.0,1,,숙박시설,,126.92239522124386,37.55528711888922,서울특별시,마포구,동교동,양화로,4050.0,144,
,서울특별시 마포구 양화로 162,4,3.259551268416619,4.0,3010,1,1.0071006603570436,2,211.0,1,,업무시설,,126.92388450873668,37.55643095317654,서울특별시,마포구,동교동,양화로,4050.0,162,
신촌성결교회,서울특별시 마포구 신촌로12길 12,4,2.928384995574555,3.0,3010,1,1.0071006603570436,2,509.0,2,,종교시설,,126.93230822394996,37.555854093214506,서울특별시,마포구,동교동,신촌로12길,4057.0,12,
뉴포트,서울특별시 용산구 장문로6길 4,4,4.553682439835316,5.0,73,5,1.154221445405078,5,845.0,2,,제2종근린생활시설,,126.99250446158436,37.528174133021466,서울특별시,용산구,동빙고동,장문로6길,4393.0,4,
,서울특별시 용산구 장문로6길 12,3,4.571316480516539,5.0,73,5,1.154221445405078,5,845.0,2,,교육연구시설,,126.99266079007768,37.52761167253738,서울특별시,용산구,동빙고동,장문로6길,4393.0,12,
몬드리안 서울 이태원,서울특별시 용산구 장문로 23,4,4.60539434345328,5.0,73,5,1.154221445405078,5,812.0,2,,숙박시설,,126.9931163624708,37.52856478804736,서울특별시,용산구,동빙고동,장문로,4392.0,23,
용산푸르지오파크타운,서울특별시 용산구 녹사평대로 66,3,4.729386434519811,5.0,73,5,1.154221445405078,5,820.0,2,,공동주택,,126.9939333818163,37.52387264795805,서울특별시,용산구,동빙고동,녹사평대로,4398.0,66,
루마니아 대사관,서울특별시 용산구 장문로 50,5,4.799665893576618,5.0,73,5,1.154221445405078,5,818.0,2,,업무시설,,126.9952,37.527,서울특별시,용산구,동빙고동,장문로,4393.0,50,
용산푸르지오파크타운,서울특별시 용산구 장문로6길 76,5,4.8121872305844375,5.0,73,5,1.154221445405078,5,886.0,2,,공동주택,,126.99526412797012,37.52629350601613,서울특별시,용산구,동빙고동,장문로6길,4393.0,76,
,서울특별시 용산구 장문로 54,3,4.853670425309736,5.0,73,5,1.154221445405078,5,886.0,2,,업무시설,,126.99577916997812,37.52666352834822,서울특별시,용산구,동빙고동,장문로,4393.0,54,
트윈시티 남산,서울특별시 용산구 한강대로 366,4,3.613299380915233,4.0,600,2,1.0549042273535876,3,280.0,1,,업무시설,,126.97280013247824,37.55086560562196,서울특별시,용산구,동자동,한강대로,4323.0,366,
센트레빌아스테리움서울,서울특별시 용산구 한강대로 372,4,3.6749815128042735,4.0,600,2,1.0549042273535876,3,287.0,1,,공동주택,,126.97290568070352,37.55163696717082,서울특별시,용산구,동자동,한강대로,4323.0,372,
게이트웨이타워,서울특별시 용산구 후암로 107,4,3.852749283547349,4.0,600,2,1.0549042273535876,3,231.0,1,,업무시설,,126.9735803365569,37.55346385683789,서울특별시,용산구,동자동,후암로,4323.0,107,
,서울특별시 동작구 동작동 322-3,1,3.9394819632938782,4.0,443,3,0.9601942124211992,1,705.0,2,,비건물,,126.9733,37.506,서울특별시,동작구,동작동,,,322,3.0
동작주차공원,서울특별시 동작구 현충로 213,4,4.361348159384478,5.0,443,3,0.9601942124211992,1,255.0,1,,,,126.9774822113405,37.50399556572347,서울특별시,동작구,동작동,현충로,6905.0,213,
반포수난구조대,서울특별시 동작구 동작대로 335-1,1,4.358953866692515,5.0,443,3,0.9601942124211992,1,375.0,1,동작노을카페,카페,yes,126.9799,37.5063,서울특별시,동작구,동작동,동작대로,6905.0,335,1.0
유해발굴감식단,서울특별시 동작구 현충로 250,5,4.848700892623032,5.0,443,3,0.9601942124211992,1,718.0,2,국립서울현충원,공공,yes,126.9814,37.5009,서울특별시,동작구,동작동,현충로,6984.0,250,
,서울특별시 마포구 마포대로1길 19,1,1.001103518742635,2.0,443,3,1.1687318204462318,5,462.0,1,,,,126.94252056227424,37.53933980533475,서울특별시,마포구,마포동,마포대로1길,4164.0,19,
,서울특별시 마포구 마포동 422,1,0.6261881689853755,1.0,443,3,1.1687318204462318,5,444.0,1,마포어린이공원,공공,yes,126.9426,37.5359,서울특별시,마포구,마포동,,,422,
,서울특별시 마포구 마포동 364-1,1,0.5745800223070755,1.0,443,3,1.1687318204462318,5,481.0,2,,비건물,,126.9431,37.5353,서울특별시,마포구,마포동,,,364,1.0
마포어린이공원 화장실,서울특별시 마포구 마포대로4다길 30,4,0.6490477607057554,1.0,443,3,1.1687318204462318,5,426.0,1,,제1종근린생활시설,,126.94367204951628,37.53584501298481,서울특별시,마포구,마포동,마포대로4다길,4177.0,30,
,서울특별시 마포구 마포대로1길 9,4,0.9716927497268356,1.0,443,3,1.1687318204462318,5,319.0,1,,제1종근린생활시설,,126.94375626506128,37.5388730866867,서울특별시,마포구,마포동,마포대로1길,4164.0,9,
강변한신코아빌딩,서울특별시 마포구 마포대로4다길 18,2,0.7065492589585533,1.0,443,3,1.1687318204462318,5,462.0,1,,업무시설,,126.94391285384346,37.53632559092015,서울특별시,마포구,마포동,마포대로4다길,4177.0,18,
